Date,Oil,SP500,NASDAQ
2022-11-30,85.43000030517578,4080.110107421875,11468.0
2022-12-01,86.87999725341797,4076.570068359375,11482.4501953125
2022-12-02,85.56999969482422,4071.699951171875,11461.5
2022-12-05,82.68000030517578,3998.840087890625,11239.9404296875
2022-12-06,79.3499984741211,3941.260009765625,11014.8896484375
2022-12-07,77.16999816894531,3933.919921875,10958.5498046875
2022-12-08,76.1500015258789,3963.510009765625,11082.0
2022-12-09,76.0999984741211,3934.3798828125,11004.6201171875
2022-12-12,77.98999786376953,3990.56005859375,11143.740234375
2022-12-13,80.68000030517578,4019.64990234375,11256.8095703125
2022-12-14,82.69999694824219,3995.320068359375,11170.8896484375
2022-12-15,81.20999908447266,3895.75,10810.5302734375
2022-12-16,79.04000091552734,3852.360107421875,10705.41015625
2022-12-19,79.80000305175781,3817.659912109375,10546.0302734375
2022-12-20,79.98999786376953,3821.6201171875,10547.1103515625
2022-12-21,82.19999694824219,3878.43994140625,10709.3701171875
2022-12-22,80.9800033569336,3822.389892578125,10476.1201171875
2022-12-23,83.91999816894531,3844.820068359375,10497.8603515625
2022-12-27,84.33000183105469,3829.25,10353.23046875
2022-12-28,83.26000213623047,3783.219970703125,10213.2900390625
2022-12-29,82.26000213623047,3849.280029296875,10478.08984375
2022-12-30,85.91000366210938,3839.5,10466.48046875
2023-01-03,82.0999984741211,3824.139892578125,10386.98046875
2023-01-04,77.83999633789062,3852.969970703125,10458.759765625
2023-01-05,78.69000244140625,3808.10009765625,10305.240234375
2023-01-06,78.56999969482422,3895.080078125,10569.2900390625
2023-01-09,79.6500015258789,3892.090087890625,10635.650390625
2023-01-10,80.0999984741211,3919.25,10742.6298828125
2023-01-11,82.66999816894531,3969.610107421875,10931.669921875
2023-01-12,84.02999877929688,3983.169921875,11001.099609375
2023-01-13,85.27999877929688,3999.090087890625,11079.16015625
2023-01-17,85.91999816894531,3990.969970703125,11095.1103515625
2023-01-18,84.9800033569336,3928.860107421875,10957.009765625
2023-01-19,86.16000366210938,3898.85009765625,10852.26953125
2023-01-20,87.62999725341797,3972.610107421875,11140.4296875
2023-01-23,88.19000244140625,4019.81005859375,11364.41015625
2023-01-24,86.12999725341797,4016.949951171875,11334.26953125
